Movie_id,revenue,company_name
47650,0.0,M&M Productions
64288,664747.0,Solar Films inc.
167112,0.0,Gerber Pictures
288098,0.0,2003 Productions
46101,0.0,TF1 Films Production
74387,6483963.0,Canal+
267197,0.0,Warner Bros.
178543,0.0,Région Ile-de-France
288291,0.0,Tapioca Films
80184,0.0,Centre National de la Cinématographie (CNC)
52349,0.0,Région Bretagne
3051,0.0,Région Poitou-Charentes
48373,0.0,Cinemasia
47682,0.0,Bohemian Films
77949,209696.0,Corazón International
41411,0.0,Arte
45595,852336.0,Panfilm
28524,0.0,Wüste Filmproduktion
92117,0.0,Norddeutscher Rundfunk (NDR)
37928,0.0,Bavaria Film International
91010,0.0,Bandai Visual Company
216672,0.0,Production I.G.
63493,610986.0,Dharma Productions Dillywood
42507,0.0,Studio Ghibli
64688,201585328.0,Hakuhodo DY Media Partners
82532,4417580.0,Mitsubishi
14346,0.0,Chartoff Productions
61020,0.0,Merlin Films
261035,0.0,Millennium Films
293097,0.0,Alta Producción
37942,0.0,Producciones La Iguana S.L.
144326,0.0,Tag Spledour and Films
170936,0.0,Bronze Age Films
64786,0.0,Shochiku Company
79374,0.0,Emperor Multimedia Group (EMG)
81796,32204030.0,Million Channel Ltd.
59421,0.0,TLA Releasing
70585,0.0,Media Principia
54358,0.0,Clap Filmes
81390,25345000.0,R&C Produzioni
28063,0.0,AFS Film
67748,8452.0,Copperheart Entertainment
61984,11212294.0,Warner Bros. Television
52826,0.0,Spleis AS
113038,0.0,Alliance Atlantis Communications
45273,0.0,Téléfilm Canada
95675,0.0,The Harold Greenberg Fund
36944,0.0,Canadian Film or Video Production Tax Credit (CPTC)
114412,0.0,Movie Central Network
213938,0.0,Ego Film Arts
273807,0.0,MuchMusic
79754,0.0,Government of Ontario: Ontario Film and Television Tax Credit Program
64108,0.0,GFT Entertainment
99698,0.0,Century Time (H.K.) Ltd.
145504,0.0,GFT Beast Films Inc.
55245,0.0,Shochiku Company
80304,0.0,Creative Light Entertainment
56591,0.0,Times In
83195,0.0,DUEL Film Partners
40056,0.0,Micott
48038,0.0,BBC Films
79221,0.0,Isle of Man Film
214857,0.0,Little Bird Productions
80767,2550508.0,Grosvenor Park Productions
82533,0.0,Les Films Alain Sarde
74237,0.0,Zoulou Films
64992,0.0,Assise Productions
61895,0.0,France 3 Cinema
67696,0.0,Down to the Bone Productions
33569,0.0,Susie Q Productions
81025,34564651.0,France 2 Cinéma
77553,0.0,Gemini Films
35435,0.0,Madragoa Filmes
44734,0.0,Mikado Film
89191,0.0,Oz Company
158068,0.0,Egg Films
94204,525.0,Show East
57165,301000000.0,Gimages
44032,0.0,France3 Cinéma
362758,0.0,Alicéléo
96398,0.0,All American Pictures
42998,0.0,Lions Gate Films
74308,72689.0,49 Film
100656,0.0,Mainichi Shinbunsha
26881,0.0,Shôchiku Eiga
75576,0.0,Culture Publishers (CP)
86820,17801.0,Twins Japan
10679,8135031.0,WoWow
28533,0.0,Sveriges Television (SVT)
74777,0.0,S/S Fladen Film
70845,0.0,Buena Vista International (Sweden) AB
71552,234989584.0,Hustruskolan AB
66895,0.0,Canal+ Television AB
81342,9696204.0,Kadokawa Eiga K.K.
74306,122550.0,Wolfe Releasing
87098,0.0,Shogakukan Production
80432,0.0,Section Eight
2929,0.0,Mandalay Pictures
72958,0.0,VIP 3 Medienfonds
178535,0.0,2929 Productions
51991,0.0,Rising Star
251797,0.0,VIP 2 Medienfonds
28136,0.0,Warner Independent Pictures (WIP)
43309,0.0,Mission Pictures
28912,0.0,Rhombus Media
37586,0.0,Buffalo Gal Pictures
256044,0.0,Ego Film Arts
73889,0.0,Startroop Pictures Inc.
36228,0.0,Tippett Studio
37084,0.0,Globo Filmes
85052,0.0,Casa de Cinema de Porto Alegre
85050,0.0,Nikkatsu
39172,0.0,Kadokawa Shoten Publishing Co. Ltd.
258227,0.0,Oz Company
72551,0.0,Xanadeux Company
85033,0.0,Pioneer L.D.C
91070,30905.0,Tokyo Theaters Company
14686,0.0,Aozora Investments
75132,0.0,Devotion Films
56180,0.0,Daft Life Ltd. Co.
92182,13101672.0,Toei Animation
75778,0.0,Baa-Ram-Ewe
274325,0.0,Sahamongkolfilm Co.
42960,0.0,Media Asia Films
76489,54819301.0,Canal Plus
70436,29657751.0,Sogecine
76346,0.0,Himenóptero
54271,0.0,Eurimages
62764,183018522.0,Televisión Española (TVE)
44833,303025485.0,Union Générale Cinématographique (UGC)
50365,0.0,Televisión de Galicia (TVG) S.A.
206953,0.0,Ministerio de Cultura
45993,0.0,Sogepaq
206997,0.0,Eyescreen S.r.l.
73872,0.0,Filmanova
28715,0.0,Lions Gate Entertainments
82327,0.0,Province of British Columbia Production Services Tax Credit
74534,136836156.0,British Columbia Film Commission
41120,0.0,Gracie Films
58287,0.0,Columbia Pictures Corporation
111037,0.0,Happy Endings A/S
91292,0.0,France 2 Cinéma
109979,0.0,Galatée Films
73211,0.0,Pathé Renn Productions
40720,0.0,Novo Arturo Films
60405,0.0,Vega Film
86455,0.0,Excel Entertainment
91356,0.0,Filmlance International AB
63310,0.0,Svenska Filminstitutet (SFI)
86727,0.0,Maipo Film AS
84404,0.0,Hochschule für Fernsehen und Film (HFF)
74447,0.0,Universal Pictures
18591,0.0,StudioCanal
86416,0.0,Mirage Enterprises
84660,0.0,Working Title Films
255772,0.0,Misher Films
75802,9504139.0,Motion Picture JOTA Produktions
39509,0.0,Plunge Pictures LLC
88609,0.0,Filmax
84820,0.0,Future Films
31967,0.0,One Hundred Years of Film Company
121942,0.0,Media Asia Films
53191,0.0,MMG Film & TV Production
54081,0.0,PVPictures
37434,0.0,TROS Bridge Rights
86975,0.0,Stick Figure Productions
48646,0.0,Independent Film Channel (IFC)
138719,0.0,Dean River Productions
56325,0.0,Bobby Jones Films LLC
319656,0.0,LIFE(n)
37467,0.0,McDongall Films
37329,0.0,Sony Pictures Classics
72207,53909751.0,Marv Films
19757,0.0,Ren Film
61410,0.0,Twentieth Century Fox Film Corporation
111304,0.0,Davis Entertainment
74402,0.0,Aldrich Group
68752,0.0,Optional Pictures
28891,0.0,Whitewater Films
25154,0.0,DreamWorks
73336,0.0,BenderSpink
23281,0.0,Parkes+MacDonald Image Nation
31223,0.0,Gospel of John Ltd.
83330,0.0,Toronto Film Studios
70386,0.0,Visual Bible International
67660,96070507.0,Ibermedia
77877,99357138.0,Televisión Española (TVE)
48008,0.0,Tornasol Films
145878,0.0,Canal+ España
304375,0.0,Wood Producciones S.A.
84569,0.0,Big Picture Media Corporation
284694,0.0,Scottish Screen
79042,0.0,Matador Pictures
73563,0.0,Tornasol Films
72387,40346186.0,Sixteen Films
106373,0.0,Cinéart
28238,0.0,Bianca Film
89287,0.0,Glasgow Film Office
105583,0.0,CTB Film Company
253808,0.0,Pygmalion Production
106605,0.0,GF Studios AB
91352,0.0,Lefwander Kapitalförvaltning AB
159900,0.0,Sonet Film AB
57119,37710610.0,40 Acres & A Mule Filmworks
148371,0.0,Amuse Pictures
15135,0.0,IFMD Ltd.
66125,0.0,Little Bird Productions
88478,0.0,Vertigo Films
131476,0.0,Showbox Entertainment
25799,0.0,Nina Saxon Film Design
62213,245527149.0,HBO Films
84177,0.0,Brightlight Pictures
58390,0.0,Chum City
89326,0.0,filmkombinat Nordost GmbH & Co. KG
92000,0.0,Zweites Deutsches Fernsehen (ZDF)
40161,0.0,HBO/Cinemax Documentary
135686,0.0,thinkfilm
77957,0.0,Creative Visions Productions
63946,43880.0,Red Light Films
82624,0.0,Sundance Institute Documentary Fund
92493,0.0,Possible Films
23683,0.0,E-Wolf
79934,0.0,Seventh Art Releasing
73963,0.0,Columbia TriStar
73881,0.0,Original Film
159907,0.0,Newmarket Capital Group
103243,0.0,Schiwago Film
84496,0.0,Lord of the Wind
111188,0.0,Coproducción Hong Kong-Tailandia-Singapur
258253,0.0,Thousand Words
51823,0.0,Warner Independent Pictures (WIP)
61979,0.0,Detour Filmproduction
76493,179379533.0,Section Eight Productions
73600,0.0,Moving Train Productions
86850,76398.0,Code Entertainment
14400,0.0,Neverland Films
48620,0.0,The Convex Group
76011,0.0,Red Rose Productions LLC
22683,0.0,Splendid Pictures
132122,0.0,Artisan Entertainment
110573,0.0,Pierce/Williams Entertainment
362151,0.0,John Brister Productions
288165,0.0,BoSD Films LLC
97038,0.0,Bods Film LLC
167408,0.0,Internacional Films Espagnol
41154,624026776.0,Alpine Productions
58595,396600000.0,Peppercorn-Wormser Inc
199196,0.0,Lakeshore Entertainment
140036,0.0,Malpaso Productions
122341,0.0,Epsilon Motion Pictures
109016,0.0,Warner Bros.
118131,0.0,Albert S. Ruddy Productions
86812,0.0,RKO Radio Pictures
31559,0.0,Paramount Pictures
39401,0.0,Metro-Goldwyn-Mayer (MGM)
77561,0.0,Homegreen Films
93856,18112929.0,Lions Gate Films
78206,1428291.0,United Artists
80742,0.0,Industrial Development Corporation of South Africa
161460,0.0,Endgame Entertainment
63773,0.0,Miracle Pictures
72197,118338361.0,Sixth Sense Productions
85546,0.0,Mikado Film
111839,0.0,Inside Track Films
94363,0.0,Fidélité Productions
70981,403170142.0,Metro-Goldwyn-Mayer (MGM)
111440,0.0,Metro-Goldwyn-Mayer (MGM)
44997,0.0,Emmepi Cinematografica
35691,0.0,Monachia Film
92591,9206470.0,Miramax Films
79990,0.0,Neo Art & Logic
101288,0.0,Weinstein Company
77084,0.0,Dimension Films
36334,0.0,Village Roadshow Pictures
12645,55089.0,The Zanuck Company
169747,0.0,Warner Bros.
169022,0.0,Tim Burton Productions
86555,0.0,Plan B Entertainment
50077,0.0,Theobald Film Productions
155953,0.0,Salamander Film Productions
106020,0.0,Kim Ki-Duk Film
104396,0.0,Cineclick Asia
50647,24159934.0,Twentieth Century Fox Film Corporation
85293,0.0,Touchstone Pictures
43598,0.0,American Empirical Pictures
83666,68263166.0,Miramax Films
45054,0.0,Appian Way
72477,957240.0,Forward Pass
82825,16000000.0,Cappa Productions
103269,0.0,Warner Bros.
79382,0.0,Initial Entertainment Group (IEG)
61296,0.0,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
80151,0.0,Mel's Cite du Cinema
80389,0.0,Odyssey Entertainment
109554,0.0,Warner Bros.
26583,0.0,Scion Films
50601,17479.0,Really Useful Films
45244,0.0,Lionsgate
49830,0.0,Lee Daniels Entertainment
13640,0.0,Dash Films
44473,0.0,Depth of Field
37000,0.0,DreamWorks SKG
54484,0.0,Universal Pictures
60592,0.0,Everyman Pictures
109379,0.0,Tribeca Productions
169652,0.0,Monsoon Pictures
110650,0.0,Open City Films
64836,0.0,Anhelo Productions
25564,0.0,Appian Way
61125,0.0,Yari Film Group
85435,29007412.0,Movision
12255,0.0,Central Motion Pictures
83723,0.0,Central Motion Pictures Corporation
49014,6063556.0,Golden Harvest Productions
68472,0.0,Benedict Bogeaus Production
72358,22044277.0,Captain Kidd Productions Inc.
72334,0.0,Universal Pictures
201703,161001698.0,Toho Company
84332,4007792.0,Tokyo Broadcasting System (TBS)
80321,746921274.0,Amuse Pictures
71326,0.0,Tokyo FM Broadcasting Co.
109018,0.0,Shogakukan
64456,0.0,Hakuhodo DY Media Partners
65421,0.0,Hori Production
43337,0.0,Ogura Jimusyo Co.
68818,623528.0,Parco Co. Ltd.
84355,3200000.0,Twentieth Century Fox Film Corporation
20847,0.0,Davis Entertainment
48210,0.0,Culver Studios
39145,0.0,Diorama Films
22855,0.0,Independent Television Service
55215,0.0,Universal Pictures
56191,0.0,Brightlight Pictures
48393,0.0,Endgame Entertainment
66956,0.0,The Movie Network (TMN)
46469,0.0,Canadian Film or Video Production Tax Credit (CPTC)
116776,0.0,Province of British Columbia Film Incentive BC
39100,0.0,Corus
62177,538983207.0,Gold Circle Films
13313,0.0,White Noise UK Ltd.
63193,0.0,Miramax Films
379689,0.0,New Line Cinema
39101,0.0,Paramount Pictures
13761,0.0,Electrascope
86467,8303261.0,Paramount Pictures
76494,79700000.0,Bryna Productions
81836,73244881.0,Hal Wallis Productions
212622,0.0,Paramount Pictures
72331,112265139.0,Pilot Season Productions
42621,0.0,Columbia Pictures
89874,0.0,Zenith Entertainment
44877,1163967.0,Film Four International
195056,0.0,Greenpoint Films
81115,0.0,Universal Pictures
68684,0.0,Paramount Pictures
92352,0.0,France 2 Cinéma
173891,0.0,Bac Films
18150,0.0,Canal+
96399,9622846.0,Studio Canal
40171,0.0,Société Française de Production (SFP)
86157,0.0,Beta Film
154115,0.0,Reteitalia
80585,59418613.0,TF1
88005,9636289.0,Hexatel
13042,0.0,Saban/Scherick Productions
13932,0.0,Saban International N.V.
29860,0.0,StarCom
48747,0.0,RKO Radio Pictures
13062,0.0,Prolific Films
13933,0.0,Snakehair Productions
44095,0.0,Paramount Pictures
28380,0.0,American Playhouse
72105,549368315.0,Entertainment Events
100046,0.0,Goldcrest Films International
13927,0.0,American Playhouse
77930,167221571.0,Nepenthe Productions
67619,0.0,Palmyra Films
39103,0.0,Paramount Pictures
24752,0.0,The Caddo Company
52639,0.0,Metro-Goldwyn-Mayer (MGM)
151168,0.0,United Artists
171108,0.0,Hemdale
26974,0.0,Braunstein and Hamady Productions
83770,8784318.0,Paramount Pictures
105795,0.0,American Filmworks
39104,0.0,Cecchi Gori Pictures
34433,0.0,Penta Entertainment
78999,0.0,Budding Grove
76333,0.0,Toei Company
95516,0.0,TLA Releasing
378452,0.0,Midwest Films
39105,0.0,Paramount Pictures
148811,0.0,The Filmakers
21506,0.0,Academy Pictures
86985,0.0,Erato Films
38728,0.0,Lolafilms
42226,0.0,Canal+ España
23823,0.0,Signature Pictures
16624,0.0,Art Linson Productions
57800,877244782.0,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)
84175,21107746.0,QI Quality International GmbH & Co. KG
46223,0.0,Warner Bros.
173580,0.0,DD Productions
61111,0.0,Union Générale Cinématographique (UGC)
98548,12434778.0,EFVE
86664,0.0,Portobello Pictures
71722,0.0,Bavaria Film
264393,0.0,Odyssey Entertainment
131653,0.0,ApolloMedia Distribution
200281,0.0,Film and Music Entertainment (F&ME)
99934,0.0,Q&Q Medien
104997,0.0,Twentieth Century Fox Film Corporation
155288,0.0,Bakshi Productions
16059,0.0,Fair Film
52311,0.0,Cecchi Gori Group
208988,0.0,Universal Pictures International (UPI)
57346,0.0,Universal International Pictures (UI)
66025,330048.0,Universal Studios
105567,0.0,BBC Films
11680,0.0,Labrador Films
5965,0.0,HBO Films
31218,0.0,Company Pictures
13926,0.0,The De Mann Entertainment Company
40770,0.0,HD Vision Studios
75810,0.0,Propaganda Films
59706,0.0,The Turman-Morrissey Company
13929,0.0,Nu Image Films
96534,0.0,Toho Company
60003,0.0,Tokyo Broadcasting System (TBS)
103370,0.0,Appleseed Film Partners
32050,0.0,Digital Frontier
62289,0.0,Geneon Entertainment
80468,0.0,Mainichi Broadcasting System (MBS)
51794,0.0,Micott Basara K.K.
53804,0.0,TYO Productions
31680,0.0,Fraia Film
83191,0.0,AB Svensk Filmindustri
80035,68267862.0,Beta Film
65997,0.0,Nord Art AB
93676,0.0,Twentieth Century Fox Film Corporation
84165,1653792.0,Regency Enterprises
45945,0.0,Epsilon Motion Pictures
50053,0.0,New Regency Pictures
279159,0.0,Marvel Enterprises
183386,0.0,Horseshoe Bay Productions
44125,0.0,Elektra Productions
43580,0.0,SAI Productions
61015,0.0,Alcon Entertainment
73567,3665069.0,Paramount Pictures
172214,0.0,MTV Films
82877,0.0,Tollin/Robbins Productions
44251,0.0,Twentieth Century Fox Film Corporation
50388,0.0,Universal Pictures
19575,0.0,Filmways Pictures
39106,0.0,Instituto Nacional de Cine y Artes Audiovisuales (INCAA)
39107,0.0,Televisión Española (TVE)
55184,0.0,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
148807,0.0,Adolfo Aristarain
14863,0.0,Tornasol Films S.A.
86593,0.0,Metro-Goldwyn-Mayer (MGM)
72843,0.0,Vía Digital
78571,540152.0,Telespan 2000
43852,0.0,Telecinco
43858,0.0,Estudios Picasso
101325,0.0,Nimbus Film Productions
102431,0.0,Euskal Irrati Telebisa (EITB)
16716,0.0,Mama Films
52906,0.0,China Film Co-Production Corporation
61539,0.0,Canadian Film Development Corporation (CFDC)
13928,0.0,Cinépix
13930,0.0,DAL Productions
103332,9128263.0,Barwood Films
64635,198802074.0,Warner Bros.
25048,0.0,Les Films 21
73943,0.0,Republic Pictures
55680,0.0,First National Pictures
75229,0.0,Warner Bros.
22059,0.0,Titanus
65035,0.0,Les Films Marceau
32171,0.0,Fandango
103747,7034007.0,Rasta Films
75446,0.0,Pegasos Film
28465,0.0,Metro-Goldwyn-Mayer (MGM)
56909,0.0,RKO Radio Pictures
39108,0.0,Paramount Pictures
39323,0.0,United Artists
73335,0.0,Rene Clair Productions
34125,0.0,Warner Bros.
8736,0.0,Columbia Pictures
16130,0.0,Ciné-Sud Promotion
109459,0.0,Centre National de la Cinématographie (CNC)
320917,0.0,Fonds Sud Cinéma
35402,0.0,Centre Cinématographique Marocain (CCM)
80410,0.0,Cinétéléfilms
51365,0.0,Les Films Terre Africaine
39324,0.0,Ministère des Affaires étrangères et du Développement International
18095,0.0,Filmi Doomireew
94570,0.0,Direction de la Cinematographie Nationale
76696,0.0,Departure Entertainment
68143,0.0,Departure Studios
102630,0.0,TGL Inc.
122924,0.0,Sidus Pictures
18443,0.0,CJ Entertainment
155341,0.0,Muhan Investment
38256,0.0,Twentieth Century Fox Film Corporation
58159,0.0,Capitol Films
49084,0.0,Hercules Films
81436,0.0,London Film Productions
105978,0.0,British Lion Film Corporation
94548,0.0,AARU Productions
100683,0.0,Claussen + Wöbke Filmproduktion GmbH
59296,1378.0,Degeto Film
13676,0.0,EOS Entertainment
85593,0.0,Rai Cinema
37724,1108561013.0,Österreichischer Rundfunk (ORF)
131997,0.0,Constantin Film Produktion
58383,0.0,Westdeutscher Rundfunk (WDR)
77287,0.0,Norddeutscher Rundfunk (NDR)
20106,0.0,Cameo Film- und Fernsehproduktion
21145,0.0,Kunsthochschule für Medien Köln (KHM)
63988,0.0,Rogue Pictures
77953,104907746.0,Why Not Productions
116019,0.0,Liaison Films
85414,0.0,Biscayne Pictures
82696,114281051.0,Columbia Pictures
24410,0.0,Revolution Studios
70872,0.0,Cube Vision
38202,0.0,Boll Kino Beteiligungs GmbH & Co. KG
36996,0.0,Brightlight Pictures
84327,714544.0,Herold Productions
118984,0.0,Lionsgate
20499,0.0,Infogrames Entertainment
100910,0.0,Twentieth Century Fox Film Corporation
45792,0.0,Fox 2000 Pictures
8266,0.0,Josephson Entertainment
314070,0.0,MBC Beteiligungs Filmproduktion
51190,0.0,Walt Disney Pictures
50090,0.0,Walden Media
77068,0.0,Ghost House Pictures
46888,0.0,Senator International
49958,0.0,Screen Gems
32327,0.0,Pacific Renaissance Pictures Ltd.
50696,0.0,26 Films
133523,0.0,Gold Circle Films
43121,0.0,Visionview Production
133373,0.0,WT2 Productions
71719,0.0,Bandai Visual Company (JAPAN)
79771,0.0,Dare mo Shiranai Seisaku Iinkai
34800,0.0,Engine Films
21537,0.0,c-style
68649,0.0,Yari Film Group
84383,0.0,TriStar Pictures
126420,0.0,"Lawrence Turman Films, Inc."
104241,0.0,Compton Films
120271,0.0,Columbia Pictures
75595,0.0,Frank Ross-Norma Krasna Inc.
95506,0.0,NBC
78263,0.0,Hallmark Entertainment
38034,0.0,Babelsberg International Film Produktion
82650,77112176.0,Paragon Film Group
40572,0.0,Warner Bros. Television
208579,0.0,Westdeutscher Rundfunk (WDR)
97088,0.0,Albatros Filmproduktion
265579,0.0,Trio Films
36859,0.0,Filmverlag der Autoren
75680,0.0,Fengler Films
458428,0.0,Tango Film
79224,49000000.0,Filmverlag der Autoren
85836,0.0,Tango Film
84203,0.0,Paramount Pictures
84184,3094813.0,RKO Radio Pictures
293094,0.0,Ether Films
121210,0.0,Ronnoco Productions
109513,14400000.0,black & white pictures
14196,0.0,tony montana films
109584,0.0,Filmsonor
73846,0.0,Titanus
93934,0.0,Play Art
14128,0.0,Werner Herzog Filmproduktion
83384,0.0,Canal+
84289,0.0,Première
76360,0.0,Werner Herzog Filmproduktion
1556,0.0,Gramercy Pictures
118624,0.0,Orion Pictures
83539,0.0,Studio Hamburg Letterbox Filmproduktion
101482,0.0,Tele München Fernseh Produktionsgesellschaft (TMG)
30785,0.0,Robert et Raymond Hakim
42152,0.0,Del Duca Films
71864,51854875.0,Antares Produzione Cinematografica
82633,53676580.0,Don Hartman Productions
57330,0.0,Channel Four Films
71668,8493728.0,Merchant Ivory Productions
71725,0.0,Michael White Productions
89691,3010.0,Film Four International
31074,0.0,Merchant Ivory Productions
84340,0.0,Master Productions
26556,0.0,Cinecom Pictures
216035,0.0,Shanghai Film Studios
137625,0.0,Curb Entertainment
90061,0.0,Over Easy Productions
263946,0.0,Samuel Bronston Productions
84334,0.0,Dear Film Produzione
77883,85446075.0,Lakeshore Entertainment
127521,0.0,Polygram Filmed Entertainment
119698,0.0,New Century Producers
48034,48531470.0,Itami Productions
110491,0.0,Millennium Pictures
79694,9627492.0,Warner Bros.
83540,0.0,Pan Arts
108762,0.0,Paramount Pictures
376394,0.0,Indecom Cinema
263947,0.0,SVT Drama
215999,0.0,Sandrews
134012,0.0,Svenska Filminstitutet (SFI)
191402,0.0,Poj Filmproduktion AB
83403,0.0,Twentieth Century Fox Film Corporation
239368,0.0,Studio Ghibli
39369,0.0,Buena Vista Home Entertainment
12677,0.0,Mitsubishi
79034,0.0,d-rights
27349,0.0,Tohokushinsha Film Corporation
40629,0.0,Bandai Visual Company
67429,0.0,Sunrise
83660,0.0,Studio 4°C
84174,11947954.0,Golden Harvest Pictures
83686,13231461.0,Golden Harvest Company
84344,0.0,Film Workshop
86785,0.0,Columbia Pictures Corporation
27146,0.0,Overbrook Entertainment
189472,0.0,Walt Disney Pictures
46493,0.0,Village Roadshow Pictures
112090,0.0,DC Comics
85341,0.0,Lonely Film Productions GmbH & Co. KG.
37661,0.0,Donners' Company
130458,0.0,Branded Entertainment/Batfilm Productions
89708,0.0,Weed Road Pictures
67166,0.0,3 Art Entertainment
59967,47042000.0,Di Bonaventura Pictures
84188,319285.0,Warner Bros.
122080,306.0,New Line Cinema
87428,58058367.0,Pathé Distribution
26505,0.0,Twentieth Century Fox Film Corporation
15895,8890685.0,Bac Films
28218,0.0,Mij Film Co.
97795,0.0,GMM Pictures Co.
70808,0.0,Landing Patch Productions
81215,0.0,Wheel Productions
94108,0.0,Kennesset Productions
149145,0.0,United Artists
126278,0.0,Twentieth Century Fox Film Corporation
84329,3325038.0,Yleisradio (YLE)
122492,0.0,Solar Films inc.
24421,0.0,Bazelevs Production
82510,0.0,Channel One Russia
117408,0.0,TABBAK
61854,0.0,The First Channel
96973,0.0,Alquimia Cinema
16640,0.0,Arcane Pictures
87825,0.0,First Run Features
88075,0.0,Hal Roach Studios
89455,1663931.0,Hal Roach Studios
148857,0.0,Paramount Pictures
157903,0.0,Atmo Media Network
43599,0.0,Revolution Studios
70090,0.0,Bel Air Entertainment
74103,0.0,Paramount Pictures
84347,0.0,Columbia Pictures
100529,252603.0,Tohokushinsha Film
85339,0.0,New World Pictures
191600,0.0,Sony Picture Imageworks
49049,41037742.0,Prayer Flag Pictures
179251,0.0,Dor Film Produktionsgesellschaft GmbH
137145,0.0,Ceská Televize
60599,35485056.0,Österreichischer Rundfunk (ORF)
98369,0.0,Barrandov Studios
20069,0.0,Total HelpArt T.H.A.
42399,3006000.0,ALEF Film & Media Group
129535,0.0,Paramount Pictures
84190,0.0,Full Moon Entertainment
78464,0.0,Moonbeam Entertainment
97933,0.0,Universal Pictures
106124,0.0,Dark Horse Entertainment
53909,0.0,Largo Entertainment
64454,0.0,JVC Entertainment Networks
4822,0.0,Warner Bros.
55723,0.0,Universal Pictures
67441,0.0,Herbert Ross Productions
48654,0.0,Film Trust S.A.
19823,0.0,Alexander Salkind
112973,0.0,Twentieth Century Fox Film Corporation
38091,0.0,Sandrews
122930,0.0,Argos Films
128280,0.0,Svensk Filmindustri (SF)
77016,48126384.0,Anouchka Films
52432,0.0,Twentieth Century Fox Film Corporation
84348,100345.0,London Film Productions
47059,0.0,Televisión Española (TVE)
47462,0.0,Sabre Film Productions Ltd.
84892,33400000.0,Café Film
103663,16800000.0,Bonfire
103328,641100.0,Neshane
115712,0.0,Interlight
52767,0.0,Green Moon Productions
91911,23859.0,Valoria Films
102784,1620436.0,Fida cinematografica
88036,24637469.0,Produzione Salvo D'Angelo
68663,0.0,Tevere Film
51996,790421.0,Plata Films S.A.
75638,13551174.0,Interfilme
81830,0.0,Les Productions Fox Europa
82675,376141306.0,Les Films du Siècle
82390,1353868.0,Paramount Pictures
101803,0.0,Zentropa Entertainments
83589,0.0,Nordisk Film
38719,0.0,Memfis Film
76703,0.0,Film i Väst
97310,0.0,Svenska Filminstitutet (SFI)
17165,0.0,"SVT Drama, Göteborg"
270372,0.0,Lions Gate Films
148408,0.0,Craven-Maddalena Films
255948,0.0,Outerbanks Entertainment
128203,0.0,Dimension Films
88273,7594693.0,Kalis Productions GmbH & Co. Zweite KG
5422,0.0,Walt Disney Pictures
86703,0.0,Spyglass Entertainment
83670,0.0,Double Feature Films
127700,0.0,Jersey Films
42203,0.0,Nina Saxon Film Design
45397,0.0,Metro-Goldwyn-Mayer (MGM)
126509,33400000.0,Nomados Film
77462,0.0,Lama Films
85735,0.0,United King Films
91913,0.0,Miramax Films
83801,0.0,Cheyenne Enterprises
79172,0.0,Yari Film Group
104557,0.0,Stratus Film Co.
64071,0.0,Syndicate Films International
168217,0.0,Equity Pictures Medienfonds GmbH & Co. KG II
86597,0.0,Hostage GmbH
110160,12250.0,Blue Sky Studios
101731,102388.0,Twentieth Century Fox Animation
74830,0.0,Twentieth Century Fox Film Corporation
80271,0.0,Twentieth Century Fox Film Corporation
64897,0.0,Interscope Communications
105348,0.0,Universal Pictures
110146,0.0,Epic Productions
142585,0.0,Stone Group Pictures
84342,288312.0,Replay Pictures
15936,0.0,Empera Pictures
104306,0.0,Imageworks Entertainment International
75318,0.0,Toho
97365,25762027.0,Toho Film (Eiga) Co. Ltd.
131360,0.0,Cannon Group
42628,0.0,Interlight
81678,0.0,Films A2
10089,0.0,Eurimages
123359,4534.0,Televisión Española (TVE)
84577,0.0,Etb (Euskal Telebista)
70667,0.0,Canal+ España
101267,32726956.0,Albarès Productions
130717,0.0,José María Lara
57230,0.0,Sur Films
134738,0.0,France 2 Cinéma
71720,0.0,Alia Films
135312,0.0,Instituto Português da Arte Cinematográfica e Audiovisual (IPACA)
170263,0.0,Midfield Films
197726,0.0,Twentieth Century Fox Film Corporation
100085,0.0,Dino de Laurentiis Cinematografica
370044,0.0,International Classics
76960,0.0,Jerry Wald Productions
273029,0.0,Twentieth Century Fox Film Corporation
53898,0.0,Pantheon Entertainment Corporation
77269,0.0,William Goldman Productions
112678,0.0,Columbia Pictures
170517,0.0,Twentieth Century Fox Film Corporation
110336,0.0,Hanna-Barbera Productions
91250,0.0,Paramount Pictures
131671,0.0,Ivan Tors Productions
262243,0.0,Paramount Pictures
537,0.0,Hal Wallis Productions
84180,0.0,Columbia Pictures
47405,0.0,Columbia Pictures Corporation
135547,0.0,Bryna Productions
90125,0.0,Richard Quine Productions
62214,35287788.0,Bizibi
15004,0.0,Canal+
61372,0.0,Transfax Film Productions
151232,0.0,Cabezahueca
161456,0.0,Esperanto Filmoj
82507,77712439.0,Tequila Gang
197733,0.0,Batjac Productions
92171,0.0,Nouvelles Éditions de Film
13830,0.0,Benedict Bogeaus Production
64291,0.0,Bandaï Media Department
38753,0.0,Shochiku-Fuji Company
76492,358375603.0,Screen Gems Television
207459,0.0,BAV Film
110354,0.0,United Producers
69778,0.0,Mad Circus Films
196738,0.0,Lions Gate Entertainments
