Movie_id,title,release_date,budget,revenue,return,name
49522,Nativity!,2009-11-27,0.0,0.0,0.0,Debbie Isitt
125504,A Christmas Story 2,2012-09-06,0.0,0.0,0.0,Brian Levant
40900,Elevator Girl,2010-02-13,0.0,0.0,0.0,Bradford May
38425,Fantasy Mission Force,1983-02-13,0.0,0.0,0.0,Chu Yen-ping
18741,Fearless Hyena Part II,1983-03-04,0.0,0.0,0.0,Lo Wei
91333,Recoil,2011-01-01,0.0,0.0,0.0,Terry Miles
57529,Ghost Voyage,2008-01-26,0.0,0.0,0.0,James Oxford
98545,"Peace, Love & Misunderstanding",2011-09-13,0.0,539896.0,0.0,Bruce Beresford
152795,The Congress,2013-05-16,0.0,455815.0,0.0,Ari Folman
294261,Fever,1991-05-11,0.0,0.0,0.0,Larry Elikann
139325,Made in Mexico,2012-09-21,2000000.0,0.0,0.0,Duncan Bridgeman
112336,Hitchcock,2012-11-22,0.0,23570541.0,0.0,Sacha Gervasi
96821,Caesar Must Die,2012-02-11,0.0,0.0,0.0,Paolo Taviani
45006,Interceptor,1992-10-13,0.0,0.0,0.0,Michael Cohn
93289,Now Where Did the Seventh Company Get to?,1973-01-01,0.0,0.0,0.0,Robert Lamoureux
104718,Other Worlds,2004-06-30,0.0,0.0,0.0,Jan Kounen
80220,Peppermint Soda,1977-12-14,0.0,0.0,0.0,Diane Kurys
128637,American Roulette,1988-01-01,0.0,0.0,0.0,Maurice Hatton
83389,From Up on Poppy Hill,2011-07-16,0.0,0.0,0.0,Goro Miyazaki
71883,Redline,2009-08-14,0.0,0.0,0.0,Takeshi Koike
259292,Honeymoon,1947-05-17,0.0,0.0,0.0,William Keighley
43157,Just Around the Corner,1938-11-11,0.0,0.0,0.0,Irving Cummings
97598,Kathleen,1941-12-18,0.0,0.0,0.0,Harold S. Bucquet
55615,Burn Up!,1991-03-21,0.0,0.0,0.0,Yasunori Ide
197752,Lulu in Berlin,1984-05-27,0.0,0.0,0.0,Susan Woll
288168,The time and patience,1994-01-01,0.0,0.0,0.0,Bernard Émond
61591,Welcome to the Space Show,2010-02-18,0.0,0.0,0.0,Masaaki Yuasa
25539,Winners & Sinners,1983-01-01,0.0,0.0,0.0,Sammo Hung
44594,Barry Munday,2010-03-13,0.0,0.0,0.0,Chris D'Arienzo
135225,Purge,2012-09-07,3100000.0,0.0,0.0,Antti Jokinen
85525,The Day He Arrives,2011-09-08,0.0,11.0,0.0,Hong Sang-soo
10044,My Lucky Stars,1985-02-10,0.0,0.0,0.0,Sammo Hung
18707,"Twinkle, Twinkle, Lucky Stars",1985-08-15,9023199.0,0.0,0.0,Sammo Hung
125409,Kiss and Tell,1996-11-09,0.0,0.0,0.0,David Richards
64362,"Oui, mais...",2001-04-18,0.0,0.0,0.0,Yves Lavandier
81850,Space Adventure Cobra,1982-07-03,0.0,0.0,0.0,Osamu Dezaki
34280,L'aventure c'est l'aventure,1972-05-04,0.0,0.0,0.0,Claude Lelouch
146405,A Season for Miracles,1999-12-12,0.0,0.0,0.0,Michael Pressman
76349,1911,2011-07-03,30000000.0,108348.0,0.0036116,Jackie Chan
45682,Looking for Jackie,2009-07-03,0.0,0.0,0.0,Jiang Ping
10275,The Shaolin Temple,1982-01-21,0.0,16157801.0,0.0,Cheung Yam-Yim
37030,Shaolin Temple 2: Kids from Shaolin,1984-01-26,0.0,3554460.0,0.0,Cheung Yam-Yim
80387,Carol Channing: Larger Than Life,2012-01-20,0.0,0.0,0.0,Dori Berinstein
36960,Memory,2006-11-01,0.0,0.0,0.0,Bennett Davlin
37032,Martial Arts of Shaolin,1986-03-01,10000000.0,0.0,0.0,Liu Chia-Liang
81179,Snowmageddon,2011-12-10,0.0,0.0,0.0,Sheldon Wilson
147829,Stand Up and Fight,1939-01-06,0.0,0.0,0.0,W.S. Van Dyke
142051,Jazz,2001-01-09,0.0,0.0,0.0,Ken Burns
88284,Barbara,2012-03-08,0.0,4129250.0,0.0,Christian Petzold
110392,A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,2012-09-08,0.0,0.0,0.0,Bill Jones
38769,Little Miss Broadway,1938-07-29,0.0,0.0,0.0,Irving Cummings
200447,Miss Annie Rooney,1942-05-29,0.0,0.0,0.0,Edwin L. Marin
77012,Mr. Belvedere Goes to College,1949-04-15,0.0,0.0,0.0,Elliott Nugent
49051,The Hobbit: An Unexpected Journey,2012-11-26,250000000.0,1021103568.0,4.084414272,Peter Jackson
288290,Mon Paradis - Der Winterpalast,2001-01-01,0.0,0.0,0.0,Elfi Mikesch
288259,No Flesh Shall Be Spared,2009-01-01,0.0,0.0,0.0,David Gregory
288288,I am Von Höfler Variation on Werther,2008-01-01,0.0,0.0,0.0,Forgács Péter
15770,Born to Defend,1986-02-16,0.0,0.0,0.0,Jet Li
35038,Dragon Fight,1989-09-01,0.0,0.0,0.0,Billy Tang
20811,The Master,1992-05-29,0.0,8096542.0,0.0,Tsui Hark
10852,Kung Fu Cult Master,1993-12-18,0.0,0.0,0.0,Wong Jing
127916,The Fitzgerald Family Christmas,2012-09-09,0.0,0.0,0.0,Edward Burns
87504,Hyde Park on Hudson,2012-12-07,0.0,8887603.0,0.0,Roger Michell
84305,Lay the Favorite,2012-06-22,26350000.0,1576687.0,0.0598363187855787,Stephen Frears
48599,Audition/Talent Competition,1964-02-28,0.0,0.0,0.0,Miloš Forman
76297,All's Faire in Love,2009-05-15,0.0,0.0,0.0,Scott Marshall
106135,Crooked Arrows,2012-05-18,13000000.0,1832541.0,0.1409646923076923,Steve Rash
18725,The Enforcer,1995-03-02,0.0,0.0,0.0,Corey Yuen Kwai
31027,Dr. Wai in the Scriptures with No Words,1996-02-10,0.0,0.0,0.0,Ching Siu-Tung
10620,Once Upon a Time in China and America,1997-02-01,12000000.0,0.0,0.0,Sammo Hung
10616,Contract Killer,1998-04-03,0.0,0.0,0.0,Wei Tung
411432,The Executor,1981-03-04,0.0,0.0,0.0,Chuan Chen
40004,Never Say... Never!,2005-09-28,0.0,0.0,0.0,Eric Civanyan
63481,Calmos,1976-02-11,0.0,0.0,0.0,Bertrand Blier
40722,How to Make Love to a Woman,2010-07-13,0.0,0.0,0.0,Scott Culver
83738,"After Fall, Winter",2012-01-27,0.0,0.0,0.0,Eric Schaeffer
80717,Violeta Went to Heaven,2011-08-11,0.0,0.0,0.0,Andrés Wood
76609,Rebellion,2011-11-16,0.0,0.0,0.0,Mathieu Kassovitz
8941,Versailles,2008-05-19,0.0,0.0,0.0,Pierre Schöller
64074,Two in the Wave,2010-05-19,0.0,0.0,0.0,Emmanuel Laurent
197723,Lotte Reiniger: Homage to the Inventor of the Silhouette Film,2001-11-19,0.0,0.0,0.0,Katja Raganelli
269797,"RKO Production 601: The Making of 'Kong, the Eighth Wonder of the World'",2005-10-23,0.0,0.0,0.0,
117629,Yossi,2012-05-16,500000.0,116207.0,0.232414,Eytan Fox
288101,"All Blossoms Again: Pedro Costa, Director",2006-07-10,0.0,0.0,0.0,Aurélien Gerbault
76800,The Last Rites of Joe May,2011-10-28,0.0,0.0,0.0,Joe Maggio
147590,100 Ways to Murder Your Wife,1986-09-24,0.0,0.0,0.0,Kenny Bee
138357,The Prodigal,1955-05-06,0.0,0.0,0.0,Richard Thorpe
65515,The Eleventh Hour,2008-01-01,0.0,0.0,0.0,John Lyde
127501,Barfi,2012-09-14,4437508.0,2804874.0,0.6320831421599691,Anurag Basu
279852,Federico Fellini's Autobiography,2000-09-05,0.0,0.0,0.0,Paquito del Bosco
97630,Zero Dark Thirty,2012-12-19,40000000.0,132820716.0,3.3205179,Kathryn Bigelow
97989,Neighboring Sounds,2012-02-01,0.0,0.0,0.0,Kleber Mendonça Filho
130445,Consuming Spirits,2012-01-01,0.0,0.0,0.0,Chris Sullivan
84185,Chasing Ice,2012-10-01,0.0,1328467.0,0.0,Jeff Orlowski
125490,Antiviral,2012-09-19,2400000.0,0.0,0.0,Brandon Cronenberg
160,The Arrival of a Train at La Ciotat,1896-01-25,0.0,0.0,0.0,Auguste Lumière
11540,Adventures of Arsene Lupin,2004-09-17,23000000.0,0.0,0.0,Jean-Paul Salomé
37653,The Three Brothers,1995-12-13,7500000.0,0.0,0.0,Bernard Campan
26656,Ghost Machine,2009-02-01,0.0,0.0,0.0,Chris Hartwill
121147,Freeloaders,2012-12-18,3000000.0,0.0,0.0,Dan Rosen
84636,The Immortal Story,1968-06-01,0.0,0.0,0.0,Orson Welles
116800,Filming Othello,1978-07-10,0.0,0.0,0.0,Orson Welles
122336,The Woodsman and the Rain,2011-10-23,0.0,0.0,0.0,Shûichi Okita
139567,Fire with Fire,2012-08-31,20000000.0,4636169.0,0.23180845,David Barrett
82654,Warm Bodies,2013-01-31,35000000.0,116980662.0,3.3423046285714286,Jonathan Levine
94583,The Gay Bed and Breakfast of Terror,2007-07-13,0.0,0.0,0.0,Jaymes Thompson
16221,Dororo,2007-03-15,0.0,0.0,0.0,Akihiko Shiota
149172,Let Fury Have the Hour,2012-12-14,0.0,0.0,0.0,Antonio D'Ambrosio
96648,Asylum Blackout,2011-09-12,0.0,0.0,0.0,Alexandre Courtès
38414,Fresh Bait,1995-03-08,0.0,0.0,0.0,Bertrand Tavernier
19099,Frenchmen,2003-04-02,0.0,0.0,0.0,Marc Esposito
83186,Wrong,2012-09-05,0.0,0.0,0.0,Quentin Dupieux
84354,Young & Wild,2012-03-29,0.0,0.0,0.0,Marialy Rivas
85542,Trishna,2011-09-08,0.0,0.0,0.0,Michael Winterbottom
44560,Aftershock,2010-07-22,25000000.0,0.0,0.0,Feng Xiaogang
116979,Chained,2012-10-02,0.0,0.0,0.0,Jennifer Chambers Lynch
66722,The Goodbye Girl,2004-01-16,0.0,0.0,0.0,Richard Benjamin
46280,The Ring Finger,2005-06-08,0.0,0.0,0.0,Diane Bertrand
28733,"Count Yorga, Vampire",1970-06-10,64000.0,0.0,0.0,Bob Kelljan
84187,The Comedy,2012-11-09,0.0,0.0,0.0,Rick Alverson
56338,7 Khoon Maaf,2011-02-18,0.0,0.0,0.0,Vishal Bhardwaj
64792,The Red Shoes,2006-01-20,0.0,0.0,0.0,Kim Yong-gyun
27116,Bluebeard,1972-09-01,0.0,0.0,0.0,Edward Dmytryk
43895,Our Little Girl,1935-01-01,0.0,0.0,0.0,John S. Robertson
77875,Playing for Keeps,2012-11-29,35000000.0,0.0,0.0,Gabriele Muccino
43268,Poor Little Rich Girl,1936-07-24,0.0,0.0,0.0,Irving Cummings
13471,Skate Or Die,2008-06-11,0.0,0.0,0.0,Miguel Courtois
36172,Negative Happy Chain Saw Edge,2008-01-19,0.0,0.0,0.0,Takuji Kitamura
71378,Stevie Nicks: Live at Red Rocks,1987-05-05,0.0,0.0,0.0,Marty Callner
82687,The Guilt Trip,2012-12-19,40000000.0,41863726.0,1.04659315,Anne Fletcher
29722,The Girl on a Motorcycle,1968-06-21,0.0,0.0,0.0,Jack Cardiff
84333,Save the Date,2012-12-14,0.0,0.0,0.0,Michael Mohan
75780,Jack Reacher,2012-12-20,60000000.0,218340595.0,3.6390099166666663,Christopher McQuarrie
68718,Django Unchained,2012-12-25,100000000.0,425368238.0,4.25368238,Quentin Tarantino
89492,This Is 40,2012-12-20,35000000.0,88058786.0,2.5159653142857143,Judd Apatow
99106,The Monster,1993-01-01,0.0,0.0,0.0,Shyam Ramsay
41153,I Bought a Vampire Motorcycle,1990-07-06,0.0,0.0,0.0,Dirk Campbell
42532,Willard,1971-07-30,0.0,0.0,0.0,Daniel Mann
70410,The Public Woman,1984-06-16,0.0,0.0,0.0,Andrzej Żuławski
64876,Ohyaku: The Female Demon,1968-05-25,0.0,0.0,0.0,Yoshihiro Ishikawa
44470,Ice Cream Man,1995-05-09,2000000.0,0.0,0.0,Paul Norman
94352,Cirque du Soleil: Worlds Away,2012-11-09,0.0,34153101.0,0.0,Andrew Adamson
80278,The Impossible,2012-09-09,42000000.0,180274123.0,4.292241023809524,Juan Antonio Bayona
86778,A Carol for Another Christmas,1964-12-28,0.0,0.0,0.0,Joseph L. Mankiewicz
82695,Les Misérables,2012-12-18,61000000.0,441809770.0,7.242783114754098,Tom Hooper
39987,Gestapo's Last Orgy,1977-01-21,0.0,0.0,0.0,Cesare Canevari
85652,Mamitas,2012-04-27,0.0,0.0,0.0,Nicholas Ozeki
114104,The Bobo,1967-09-28,0.0,0.0,0.0,Robert Parrish
87440,Struck by Lightning,2012-04-20,0.0,22930.0,0.0,Brian Dannelly
151870,Minecraft: The Story of Mojang,2012-12-23,0.0,0.0,0.0,Paul Owens
44732,Spring Break Shark Attack,2005-03-20,0.0,0.0,0.0,Paul Shapiro
16315,Campfire Tales,1997-05-16,0.0,0.0,0.0,Matt Cooper
78550,Seven Ways from Sundown,1960-09-25,0.0,0.0,0.0,Harry Keller
30587,Aziz Ansari: Intimate Moments for a Sensual Evening,2010-01-19,0.0,0.0,0.0,Jason Woliner
128270,Not Fade Away,2012-12-21,20000000.0,610792.0,0.0305396,David Chase
121826,Quartet,2012-09-08,11000000.0,59520298.0,5.410936181818182,Dustin Hoffman
139455,Silent Night,2012-11-30,0.0,14567.0,0.0,Steven C. Miller
63517,The Turn of the Screw,2009-12-30,0.0,0.0,0.0,Tim Fywell
14419,"Coluche, l'histoire d'un mec",2008-10-15,0.0,0.0,0.0,Antoine de Caunes
35818,Les parasites,1999-01-20,0.0,0.0,0.0,Philippe de Chauveron
22752,The Reluctant Dragon,1941-06-19,0.0,0.0,0.0,Hamilton Luske
46564,A Marine Story,2010-11-05,0.0,0.0,0.0,Ned Farr
66745,Malibu High,1979-05-01,56000.0,0.0,0.0,Irvin Berwick
135390,The Softening of the Egg,1975-03-17,0.0,0.0,0.0,Hans Alfredson
65904,Who Wants To Kill Jessie?,1966-08-26,0.0,0.0,0.0,Václav Vorlíček
89593,Jerusalem Countdown,2011-08-26,0.0,0.0,0.0,Harold Cronk
46159,Stand Up and Cheer!,1934-05-04,0.0,0.0,0.0,Hamilton MacFadden
27597,Stowaway,1936-12-25,0.0,0.0,0.0,William A. Seiter
38727,Susannah of the Mounties,1939-06-13,0.0,0.0,0.0,William A. Seiter
98232,11 Flowers,2011-09-11,0.0,0.0,0.0,Wang Xiaoshuai
61658,In Your Dreams,2005-04-13,0.0,0.0,0.0,Denis Thybaud
43767,The Willow Tree,2005-01-01,0.0,0.0,0.0,Majid Majidi
97051,Would You Rather,2012-10-14,0.0,0.0,0.0,David Guy Levy
98886,Kumaré,2012-06-20,0.0,0.0,0.0,Vikram Gandhi
31551,Lady Oscar,1979-03-03,0.0,0.0,0.0,Jacques Demy
242378,That Hagen Girl,1947-11-01,0.0,0.0,0.0,Peter Godfrey
81303,Holiday Wishes,2006-12-12,0.0,0.0,0.0,David Weaver
118683,Maximum Conviction,2012-10-25,0.0,0.0,0.0,Keoni Waxman
98932,The Eye of the Storm,2011-09-07,0.0,0.0,0.0,Fred Schepisi
28751,976-Evil II,1992-04-22,0.0,0.0,0.0,Jim Wynorski
55952,Xtro 2: The Second Encounter,1990-05-04,0.0,0.0,0.0,Harry Bromley Davenport
57597,Xtro 3: Watch the Skies,1995-11-14,0.0,0.0,0.0,Harry Bromley Davenport
235271,Addicted,2014-10-10,0.0,0.0,0.0,Bille Woodruff
50177,Foreign Intrigue,1956-07-12,0.0,0.0,0.0,Sheldon Reynolds
47953,Harem suare,1999-11-24,0.0,0.0,0.0,Ferzan Ozpetek
63171,"Glenn, the Flying Robot",2010-12-31,0.0,0.0,0.0,Marc Goldstein
95511,Kevin Smith: Burn in Hell,2012-02-11,0.0,0.0,0.0,Zak Knutson
22379,Slipstream,1989-06-22,0.0,0.0,0.0,Steven Lisberger
115400,The Woodmans,2011-01-19,0.0,0.0,0.0,Scott Willis
130736,3 Zimmer/Küche/Bad,2012-10-03,0.0,0.0,0.0,Dietrich Brüggemann
24446,Holiday in Handcuffs,2007-12-09,0.0,0.0,0.0,Ron Underwood
44244,Camp Rock 2: The Final Jam,2010-06-06,0.0,0.0,0.0,Paul Hoen
41592,StreetDance 3D,2010-05-19,5773100.0,18144030.0,3.142857390310232,Max Giwa
48490,The New Barbarians,1983-06-10,0.0,0.0,0.0,Enzo G. Castellari
89481,How To Stop Being A Loser,2011-11-18,1750000.0,0.0,0.0,Dominic Burns
73283,Transfer,2010-09-23,0.0,0.0,0.0,Damir Lukacevic
18038,Holiday Reunion,2003-11-23,0.0,0.0,0.0,Neal Israel
161273,A Time of Roses,1969-02-07,0.0,0.0,0.0,Risto Jarva
177522,Lipton Cockton in the Shadows of Sodoma,1995-04-21,0.0,0.0,0.0,Jari Halonen
30252,A Midsummer of Love,2009-07-31,0.0,0.0,0.0,Staffan Lindberg
86819,Alois Nebel,2011-09-04,0.0,0.0,0.0,Tomáš Luňák
74726,Juan of the Dead,2011-10-14,0.0,0.0,0.0,Alejandro Brugués
88042,Parental Guidance,2012-12-25,25000000.0,119772232.0,4.79088928,Andy Fickman
104732,Sexy Baby,2012-04-20,0.0,0.0,0.0,Ronna Gradus
63147,Snow on tha Bluff,2011-01-05,0.0,0.0,0.0,Damon Russell
75761,John Dies at the End,2012-01-23,0.0,0.0,0.0,Don Coscarelli
81515,Vidal Sassoon: The Movie,2010-04-23,0.0,0.0,0.0,Craig Teper
50081,Born to Be Wild,2011-04-08,0.0,7732325.0,0.0,David Lickley
41487,Blonde Ice,1948-07-24,0.0,0.0,0.0,Jack Bernhard
83479,Ultrasuede: In Search of Halston,2011-09-23,0.0,0.0,0.0,Whitney Smith
81899,Trek Nation,2011-11-30,0.0,0.0,0.0,Scott Colthorp
100532,Sun Kissed,2012-06-01,300000.0,0.0,0.0,Adi Lavy
100825,Chely Wright: Wish Me Away,2011-06-22,0.0,0.0,0.0,Beverly Kopf
124067,The Central Park Five,2012-05-24,0.0,273747.0,0.0,Sarah Burns
134597,The Collection,2012-09-21,0.0,6842058.0,0.0,Marcus Dunstan
125136,The Cherry Orchard: Blossoming,2008-11-08,0.0,0.0,0.0,Shun Nakahara
99223,FDR: American Badass!,2012-09-24,0.0,0.0,0.0,Garrett Brawith
86304,All Superheroes Must Die,2011-10-26,0.0,0.0,0.0,Jason Trost
288109,Jean Renoir: Part One - From La Belle Époque to World War II,1993-11-17,0.0,0.0,0.0,David Thompson
105790,Booker's Place: A Mississippi Story,2012-04-27,0.0,0.0,0.0,Raymond De Felitta
98065,Girl Walk // All Day,2011-12-08,0.0,0.0,0.0,Jacob Krupnick
85549,Las Acacias,2011-10-14,0.0,0.0,0.0,Pablo Giorgelli
237983,Just Ask My Children,2001-09-10,0.0,0.0,0.0,Arvin Brown
27408,Never Too Young to Die,1986-06-13,0.0,0.0,0.0,Gil Bettman
20224,Remember the Daze,2007-06-10,0.0,0.0,0.0,Jess Manafort
106344,Waiting for Lightning,2012-12-07,0.0,0.0,0.0,Jacob Rosenberg
94135,Yesterday's Enemy,1959-09-10,0.0,0.0,0.0,Val Guest
77775,Young People,1940-08-30,0.0,0.0,0.0,Allan Dwan
72678,Henry,2010-03-31,0.0,0.0,0.0,Pascal Rémy
57307,L'incruste,2004-03-01,0.0,0.0,0.0,Corentin Julius
35436,The Villain,2009-11-25,0.0,0.0,0.0,Albert Dupontel
112304,Soldiers of Fortune,2012-06-07,8000000.0,0.0,0.0,Maksim Korostyshevsky
127533,Rurouni Kenshin,2012-08-25,0.0,61700000.0,0.0,Keishi Ohtomo
193380,Les Misérables,2000-09-03,0.0,0.0,0.0,Josée Dayan
97605,Extracted,2012-03-10,0.0,0.0,0.0,Nir Paniry
115241,Stevie,2008-01-01,0.0,0.0,0.0,Bryan Goeres
104155,Mansome,2012-05-18,0.0,0.0,0.0,Morgan Spurlock
4412,Les Misérables,1958-03-11,0.0,0.0,0.0,Jean-Paul Le Chanois
132654,Les Miserables,1952-08-14,0.0,0.0,0.0,Lewis Milestone
98262,The Big Street,1942-08-13,0.0,0.0,0.0,Irving Reis
172413,The True Meaning of Christmas Specials,2002-12-14,0.0,0.0,0.0,
288128,Great Escape: The Untold Story,2001-01-01,0.0,0.0,0.0,Steven Clarke
44165,Kenji Mizoguchi: The Life of a Film Director,1975-05-24,0.0,0.0,0.0,Kaneto Shindô
50021,Cornelis,2010-11-12,0.0,0.0,0.0,Amir Chamdin
133694,Promised Land,2012-09-23,15000000.0,8138788.0,0.5425858666666666,Gus Van Sant
91795,Neo Ned,2005-01-01,0.0,0.0,0.0,Van Fischer
122044,Offender,2012-08-08,2000000.0,0.0,0.0,Ron Scalpello
33303,Confessions of a Window Cleaner,1974-01-01,0.0,0.0,0.0,Val Guest
4910,The Man Who Haunted Himself,1970-02-18,400000.0,0.0,0.0,Basil Dearden
20513,Dakota Skye,2008-01-01,0.0,0.0,0.0,John Humber
169836,A Demon in My View,1991-09-23,0.0,0.0,0.0,Petra Haffter
51511,The Immaculate Conception of Little Dizzle,2010-05-12,0.0,0.0,0.0,David Russo
71208,Judas Kiss,2011-04-01,500000.0,0.0,0.0,J.T. Tepnapa
34905,Confessions of a Pop Performer,1975-01-01,0.0,0.0,0.0,Norman Cohen
103516,Private Romeo,2011-06-20,0.0,0.0,0.0,Alan Brown
76421,Role/Play,2010-06-03,0.0,0.0,0.0,Rob Williams
69162,I Know What I Saw,2009-11-01,0.0,0.0,0.0,
116613,The Sweeney,2012-09-11,3730500.0,6294161.0,1.6872164589197158,Nick Love
118628,English Vinglish,2012-09-14,2840000.0,11620000.0,4.091549295774648,Gauri Shinde
38010,Fish Story,2009-03-20,0.0,0.0,0.0,Yoshihiro Nakamura
324173,Comedy Central Roast of Bob Saget,2008-08-17,0.0,0.0,0.0,Joel Gallen
36257,Tiny Toon Adventures: How I Spent My Vacation,1992-03-11,0.0,0.0,0.0,
100450,Trapped in the Closet: Chapters 1-12,2005-11-01,0.0,0.0,0.0,R. Kelly
87531,The Sea of Grass,1947-04-25,0.0,0.0,0.0,Elia Kazan
102699,The Visitors,1972-02-02,0.0,0.0,0.0,Elia Kazan
151826,The Man Who Laughs,2012-12-26,0.0,0.0,0.0,Jean-Pierre Améris
134132,Excuse Me for Living,2012-10-12,0.0,0.0,0.0,Ric Klass
31022,Aftermath,1994-01-01,0.0,0.0,0.0,Nacho Cerdà
83215,Fragments of an Alms-Film,1972-01-01,0.0,0.0,0.0,João César Monteiro
469172,Manuel on the Island of Wonders,1984-08-02,0.0,0.0,0.0,Raúl Ruiz
127901,Eat Sleep Die,2012-10-05,0.0,0.0,0.0,Gabriela Pichler
45360,Dr. Bronner's Magic Soapbox,2007-06-29,0.0,18.0,0.0,Sara Lamm
132923,"Guns, Girls and Gambling",2011-11-14,0.0,0.0,0.0,Michael Winnick
138376,A Dark Truth,2012-11-29,0.0,5750.0,0.0,Damian Lee
135545,A Conversation with Gregory Peck,1999-01-01,0.0,0.0,0.0,Barbara Kopple
4171,Odette Toulemonde,2006-11-06,0.0,0.0,0.0,Eric-Emmanuel Schmitt
48742,Mein Kampf,2009-08-01,0.0,0.0,0.0,Urs Odermatt
115276,Pusher,2012-10-12,0.0,0.0,0.0,Luis Prieto
143247,Lucy,2003-05-04,0.0,0.0,0.0,Glenn A. Jordan
92662,The Hollywood Complex,2011-05-01,0.0,0.0,0.0,Dan Sturman
74549,The Shunning,2011-04-16,0.0,0.0,0.0,Michael Landon Jr.
44668,She Had to Say Yes,1933-07-15,0.0,0.0,0.0,George Amy
135678,Leave,2011-05-03,0.0,0.0,0.0,Robert Celestino
76617,Texas Chainsaw 3D,2013-01-03,20000000.0,47241945.0,2.36209725,John Luessenhop
170178,K-11,2013-03-15,0.0,0.0,0.0,Jules Stewart
135200,Ex-Girlfriends,2012-11-28,0.0,0.0,0.0,Alexander Poe
82682,Gangster Squad,2013-01-10,60000000.0,105200903.0,1.7533483833333334,Ruben Fleischer
147405,Dabangg 2,2012-12-21,13650000.0,0.0,0.0,Arbaaz Khan
22066,The Marsh,2006-05-18,0.0,0.0,0.0,Jordan Barker
46016,Road to Redemption,2001-09-28,0.0,0.0,0.0,Robert Vernon
26467,The Climb,2002-01-01,0.0,0.0,0.0,John Schmidt
46500,The Warrior and the Sorceress,1984-09-07,0.0,0.0,0.0,John C. Broderick
87496,The Company You Keep,2012-09-06,0.0,19633027.0,0.0,Robert Redford
90122,The Trouble with Bliss,2011-10-01,0.0,0.0,0.0,Michael Knowles
98339,The Samaritan,2012-03-02,12000000.0,2521.0,0.0002100833333333,David Weaver
39458,I Got Next,2011-06-13,10000.0,0.0,0.0,Ian Cofino
68812,The Iceman,2012-09-01,20000000.0,1969193.0,0.09845965,Ariel Vromen
46953,Behind Blue Skies,2010-09-10,0.0,0.0,0.0,Hannes Holm
86632,Mad Ron's Prevues from Hell,1987-01-01,0.0,0.0,0.0,Jim Monaco
92681,T.N.T.,1998-01-09,0.0,0.0,0.0,Robert Radler
79528,Secrets of the Tribe,2010-01-22,0.0,0.0,0.0,José Padilha
147538,It's Such a Beautiful Day,2012-10-05,0.0,0.0,0.0,Don Hertzfeldt
19844,Kiss the Bride,2007-01-01,0.0,0.0,0.0,C. Jay Cox
139038,A Haunted House,2013-01-11,2500000.0,60141683.0,24.0566732,Michael Tiddes
66193,Sinners and Saints,2010-06-30,0.0,0.0,0.0,William Kaufman
60917,Painted Lady,1998-04-26,0.0,0.0,0.0,Julian Jarrold
85533,Whores' Glory,2011-09-09,0.0,0.0,0.0,Michael Glawogger
140668,Somewhere in Palilula,2012-04-20,0.0,0.0,0.0,Silviu Purcărete
38138,A Fork in the Road,2010-04-20,0.0,0.0,0.0,Jim Kouf
114994,Planet of Snail,2011-03-20,0.0,0.0,0.0,Yi Seung-jun
99877,The Waiting Room,2012-09-26,0.0,0.0,0.0,Peter Nicks
97610,Beware of Mr. Baker,2012-11-28,0.0,0.0,0.0,Jay Bulger
142061,"Batman: The Dark Knight Returns, Part 2",2013-01-18,3500000.0,0.0,0.0,Jay Oliva
124167,Alphabet City,1984-03-04,0.0,0.0,0.0,Amos Poe
103740,Beyond the Hills,2012-09-12,0.0,124919.0,0.0,Cristian Mungiu
115223,Pokémon the Movie Black: Victini and Reshiram,2011-07-16,0.0,0.0,0.0,Kunihiko Yuyama
88557,Pokémon the Movie White: Victini and Zekrom,2011-07-16,0.0,0.0,0.0,Kunihiko Yuyama
63146,Cleanflix,2010-02-16,0.0,0.0,0.0,Andrew James
53445,The Unloved,2009-05-17,0.0,0.0,0.0,Samantha Morton
100592,The Hand,1965-10-26,0.0,0.0,0.0,Jiří Trnka
93087,Paul Williams Still Alive,2011-09-11,0.0,0.0,0.0,Stephen Kessler
102000,Sister,2012-02-13,0.0,0.0,0.0,Ursula Meier
124074,Mea Maxima Culpa: Silence in the House of God,2012-11-16,0.0,0.0,0.0,Alex Gibney
135921,Everything or Nothing,2012-10-05,0.0,0.0,0.0,Stevan Riley
41604,Grayeagle,1977-12-28,0.0,0.0,0.0,Charles B. Pierce
105538,Codependent Lesbian Space Alien Seeks Same,2012-01-06,0.0,0.0,0.0,Madeleine Olnek
33331,The World's Greatest Athlete,1973-02-14,0.0,0.0,0.0,Robert Scheerer
31046,Jesse Stone: Stone Cold,2005-02-20,0.0,0.0,0.0,Robert Harmon
30347,Jesse Stone: Death in Paradise,2006-04-30,0.0,0.0,0.0,Robert Harmon
26114,Jesse Stone: Sea Change,2007-05-22,0.0,0.0,0.0,Robert Harmon
106541,Cargo,2011-10-17,0.0,0.0,0.0,Yan Vizinberg
43263,Jesse Stone: No Remorse,2010-05-09,0.0,0.0,0.0,Robert Harmon
59238,Jesse Stone: Innocents Lost,2011-05-21,0.0,0.0,0.0,Dick Lowry
110148,Jesse Stone: Benefit of the Doubt,2012-05-19,0.0,0.0,0.0,Robert Harmon
82639,Diana Vreeland: The Eye Has to Travel,2012-09-21,0.0,0.0,0.0,Lisa Immordino Vreeland
